,,,,,,Data Mean,,,,,Data Standard Deviation.,,,,,,Normalize,,,,,,,,,,,,
-0.7351,1.7361,-1.4938,-1.1582,1,,,,,,,,,,,,,-0.411161756,-0.031734816,-0.670860077,0.015923994,,,,,,,,,
-2.2617,-4.7428,6.3489,0.11162,1,,,,,,,,,,,,,-0.948174593,-1.13564492,1.148779192,0.620308601,,,,,,,,,
-4.244,-13.0634,17.1116,-2.8017,1,,,,,,,,,,,,,-1.645489243,-2.553353854,3.64590793,-0.766317664,,,,,,,,,
-4.0218,-8.304,12.555,-1.5099,1,,,,,,,,,,,,,-1.56732584,-1.742421481,2.588699533,-0.151471437,,,,,,,,,
-3.0201,-0.67253,2.7056,0.85774,1,,,,,,,,,,,,,-1.214957335,-0.442130253,0.303471868,0.975432511,,,,,,,,,
-2.4941,3.5447,-1.3721,-2.8483,1,,,,,,,,,,,,,-1.029926055,0.276424256,-0.642623615,-0.78849744,,,,,,,,,
-0.83121,0.039307,0.05369,-0.23105,1,,,,,,,,,,,,,-0.444970418,-0.320843606,-0.31181618,0.457211096,,,,,,,,,
-2.5665,-6.8824,7.5416,0.70774,1,,,,,,,,,,,,,-1.055394239,-1.500201567,1.425505798,0.904038383,,,,,,,,,
-4.4018,-12.9371,15.6559,-1.6806,1,,,,,,,,,,,,,-1.700998627,-2.531834175,3.308160868,-0.232717955,,,,,,,,,
-3.7573,-8.2916,10.3032,0.38059,1,,,,,,,,,,,,,-1.474282544,-1.740308702,2.066243784,0.748327791,,,,,,,,,
-2.4725,-0.40145,1.4855,1.1189,1,,,,,,,,,,,,,-1.022327813,-0.395942173,0.020387998,1.099734447,,,,,,,,,
-1.9725,2.8825,-2.3086,-2.3724,1,,,,,,,,,,,,,-0.846442566,0.16359503,-0.859907481,-0.561987671,,,,,,,,,
-2.0149,3.6874,-1.9385,-3.8918,1,,,,,,,,,,,,,-0.861357635,0.300738256,-0.774038011,-1.285162587,,,,,,,,,
-0.82053,0.65181,-0.48869,-0.52716,1,,,,,,,,,,,,,-0.441213509,-0.216482024,-0.437657529,0.316274329,,,,,,,,,
-1.7886,-6.3486,5.6154,0.42584,1,,,,,,,,,,,,,-0.781751972,-1.409249829,0.978594765,0.76986502,,,,,,,,,
-2.9138,-9.4711,9.7668,-0.60216,1,,,,,,,,,,,,,-1.177564132,-1.941278306,1.941789897,0.280577265,,,,,,,,,
-1.8343,-6.5907,5.6429,0.54998,1,,,,,,,,,,,,,-0.797827883,-1.45050014,0.984975231,0.8289508,,,,,,,,,
-0.8734,-0.033118,-0.20165,0.55774,1,,,,,,,,,,,,,-0.459811615,-0.33318377,-0.371059386,0.832644256,,,,,,,,,
-0.70346,2.957,-3.5947,-3.1457,1,,,,,,,,,,,,,-0.400031738,0.176288744,-1.15830447,-0.930048197,,,,,,,,,
-6.7387,6.9879,0.67833,-7.5887,1,,,,,,,,,,,,,-2.523051095,0.863095337,-0.166889117,-3.044742256,,,,,,,,,
-2.7723,3.2777,-0.9351,-3.1457,1,,,,,,,,,,,,,-1.127788607,0.230931349,-0.541232211,-0.930048197,,,,,,,,,
-1.6641,-1.3678,1.997,0.52283,1,,,,,,,,,,,,,-0.737956545,-0.560594124,0.139064663,0.816028462,,,,,,,,,
-2.4349,-9.2497,8.9922,-0.50001,1,,,,,,,,,,,,,-1.009101242,-1.903554974,1.762069574,0.329196666,,,,,,,,,
-3.793,-12.7095,12.7957,-2.825,1,,,,,,,,,,,,,-1.48684075,-2.493054453,2.644546011,-0.777407552,,,,,,,,,
-1.9551,-6.9756,5.5383,-0.12889,1,,,,,,,,,,,,,-0.840321759,-1.516081488,0.960706259,0.505835257,,,,,,,,,
-0.69078,-0.50077,-0.35417,0.47498,1,,,,,,,,,,,,,-0.395571288,-0.412864853,-0.40644661,0.793253736,,,,,,,,,
0.025013,3.3998,-4.4327,-4.2655,1,,,,,,,,,,,,,-0.14377643,0.251735408,-1.352734667,-1.463029157,,,,,,,,,
-4.3967,4.9601,-0.64892,-5.4719,1,,,,,,,,,,,,,-1.699204598,0.517587781,-0.474833603,-2.037228328,,,,,,,,,
-2.456,-0.24418,1.4041,-0.45863,1,,,,,,,,,,,,,-1.0165236,-0.369145658,0.001501818,0.348891926,,,,,,,,,
-2.62,-6.8555,6.2169,-0.62285,1,,,,,,,,,,,,,-1.074213961,-1.495618199,1.118152955,0.270729635,,,,,,,,,
-2.9662,-10.3257,8.784,-2.1138,1,,,,,,,,,,,,,-1.195996906,-2.086889687,1.713763646,-0.438904195,,,,,,,,,
-0.71494,-4.4448,2.2241,0.49826,1,,,,,,,,,,,,,-0.404070063,-1.084870065,0.191755711,0.804334104,,,,,,,,,
0.6005,0.99945,-2.2126,0.097399,1,,,,,,,,,,,,,0.058662916,-0.157249237,-0.837633854,0.613539962,,,,,,,,,
0.61652,3.8944,-4.7275,-4.3948,1,,,,,,,,,,,,,0.064298279,0.336008038,-1.421133261,-1.524570895,,,,,,,,,
-5.4414,7.2363,0.10938,-7.5642,1,,,,,,,,,,,,,-2.066699233,0.905419076,-0.298895156,-3.033081215,,,,,,,,,
-3.5798,0.45937,2.3457,-0.45734,1,,,,,,,,,,,,,-1.411843281,-0.249270995,0.219968971,0.349505915,,,,,,,,,
-2.7769,-5.6967,5.9179,0.37671,1,,,,,,,,,,,,,-1.129406751,-1.298175573,1.04877989,0.746481063,,,,,,,,,
-1.8356,-6.7562,5.0585,-0.55044,1,,,,,,,,,,,,,-0.798285185,-1.478698927,0.84938453,0.30519396,,,,,,,,,
0.30081,0.17381,-1.7542,0.48921,1,,,,,,,,,,,,,-0.046759183,-0.297926256,-0.731277288,0.800026659,,,,,,,,,
1.3403,4.1323,-4.7018,-2.5987,1,,,,,,,,,,,,,0.318902728,0.376542729,-1.415170426,-0.669697612,,,,,,,,,
0.26877,4.987,-5.1508,-6.3913,1,,,,,,,,,,,,,-0.05802991,0.522171149,-1.519346032,-2.474826734,,,,,,,,,
-6.5235,9.6014,-0.25392,-6.9642,1,,,,,,,,,,,,,-2.447350085,1.308397635,-0.383186911,-2.747504705,,,,,,,,,
-4.0679,2.4955,0.79571,-1.1039,1,,,,,,,,,,,,,-1.583542459,0.097655872,-0.139654969,0.041768668,,,,,,,,,
-2.564,-1.7051,1.5026,0.32757,1,,,,,,,,,,,,,-1.054514813,-0.618065127,0.024355487,0.723092347,,,,,,,,,
-1.3414,-1.9162,-0.15538,-0.11984,1,,,,,,,,,,,,,-0.624440207,-0.654033489,-0.360323962,0.510142703,,,,,,,,,
0.23874,2.0879,-3.3522,-0.66553,1,,,,,,,,,,,,,-0.068593578,0.028206775,-1.102040361,0.250415626,,,,,,,,,
0.6212,3.6771,-4.0771,-2.0711,1,,,,,,,,,,,,,0.065944565,0.298983286,-1.270229442,-0.418580667,,,,,,,,,
-0.77848,3.4019,-3.4859,-3.5569,1,,,,,,,,,,,,,-0.42642156,0.252093218,-1.133061026,-1.125763299,,,,,,,,,
-4.1244,3.7909,-0.6532,-4.1802,1,,,,,,,,,,,,,-1.603417492,0.318373147,-0.475826636,-1.422429697,,,,,,,,,
-7.0421,9.2,0.25933,-4.6832,1,,,,,,,,,,,,,-2.629778263,1.240004927,-0.264104216,-1.661838005,,,,,,,,,
-4.9462,3.5716,0.82742,-1.4957,1,,,,,,,,,,,,,-1.892502484,0.281007624,-0.132297711,-0.144712793,,,,,,,,,
-3.5359,0.30417,0.6569,-0.2957,1,,,,,,,,,,,,,-1.396400556,-0.275714812,-0.17186124,0.426440227,,,,,,,,,
-2.0662,0.16967,-1.0054,-0.82975,1,,,,,,,,,,,,,-0.879403461,-0.298631651,-0.557543002,0.172253335,,,,,,,,,
-0.88728,2.808,-3.1432,-1.2035,1,,,,,,,,,,,,,-0.46469419,0.150901316,-1.05354882,-0.005637033,,,,,,,,,
-1.0941,2.3072,-2.5237,-1.4453,1,,,,,,,,,,,,,-0.537447364,0.065572298,-0.909814325,-0.120724366,,,,,,,,,
-2.4458,1.6285,-0.88541,-1.4802,1,,,,,,,,,,,,,-1.012935541,-0.050068288,-0.52970329,-0.1373354,,,,,,,,,
-3.551,1.8955,0.1865,-2.4409,1,,,,,,,,,,,,,-1.401712291,-0.00457538,-0.28100201,-0.594590989,,,,,,,,,
-2.2811,-0.85669,2.7185,0.044382,1,,,,,,,,,,,,,-0.95499894,-0.473508432,0.306464887,0.588305945,,,,,,,,,
-3.6053,-5.974,10.0916,-0.82846,1,,,,,,,,,,,,,-1.420813429,-1.34542345,2.017148999,0.172867325,,,,,,,,,
-5.0676,-5.1877,10.4266,-0.86725,1,,,,,,,,,,,,,-1.935207422,-1.211449394,2.094874675,0.154404803,,,,,,,,,
-3.9204,4.0723,-0.23678,-2.1151,1,,,,,,,,,,,,,-1.531656311,0.366319604,-0.379210141,-0.439522944,,,,,,,,,
-1.1306,1.8458,-1.3575,-1.3806,1,,,,,,,,,,,,,-0.550286987,-0.013043536,-0.639236168,-0.089929699,,,,,,,,,
-2.4561,-4.5566,6.4534,-0.056479,1,,,,,,,,,,,,,-1.016558777,-1.103919155,1.173024962,0.540300058,,,,,,,,,
-4.4775,-13.0303,17.0834,-3.0345,1,,,,,,,,,,,,,-1.727627654,-2.547714096,3.639365052,-0.87712135,,,,,,,,,
-4.1958,-8.1819,12.1291,-1.6017,1,,,,,,,,,,,,,-1.628533906,-1.721617421,2.489883518,-0.195164644,,,,,,,,,
-3.38,-0.7077,2.5325,0.71808,1,,,,,,,,,,,,,-1.341559536,-0.448122708,0.263309735,0.908959819,,,,,,,,,
-2.4365,3.6026,-1.4166,-2.8948,1,,,,,,,,,,,,,-1.009664075,0.286289572,-0.652948369,-0.810629619,,,,,,,,,
-0.77688,0.13036,-0.031137,-0.35389,1,,,,,,,,,,,,,-0.425858727,-0.305329502,-0.331497481,0.398744065,,,,,,,,,
-2.7083,-6.8266,7.5339,0.59007,1,,,,,,,,,,,,,-1.105275295,-1.49069406,1.423719267,0.84803207,,,,,,,,,
-4.5531,-12.5854,15.4417,-1.4983,1,,,,,,,,,,,,,-1.754221503,-2.471909622,3.258462839,-0.145950292,,,,,,,,,
-3.8894,-7.8322,9.8208,0.47498,1,,,,,,,,,,,,,-1.520751426,-1.66203364,1.954318811,0.793253736,,,,,,,,,
-2.5084,-0.22763,1.488,1.2069,1,,,,,,,,,,,,,-1.034956374,-0.366325779,0.02096804,1.141619002,,,,,,,,,
-2.1652,3.0211,-2.4132,-2.4241,1,,,,,,,,,,,,,-0.91422874,0.18721045,-0.884176453,-0.586594847,,,,,,,,,
-1.8974,3.5074,-1.7842,-3.8491,1,,,,,,,,,,,,,-0.820024602,0.27006888,-0.738237797,-1.264839059,,,,,,,,,
-0.62043,0.5587,-0.38587,-0.66423,1,,,,,,,,,,,,,-0.370824233,-0.232346611,-0.413801547,0.251034375,,,,,,,,,
-1.8387,-6.301,5.6506,0.19567,1,,,,,,,,,,,,,-0.799375674,-1.401139483,0.986761761,0.660313111,,,,,,,,,
-3,-9.1566,9.5766,-0.73018,1,,,,,,,,,,,,,-1.207886748,-1.887692091,1.897660274,0.219644757,,,,,,,,,
-1.9116,-6.1603,5.606,0.48533,1,,,,,,,,,,,,,-0.825019743,-1.377166254,0.976413806,0.798179931,,,,,,,,,
-1.005,0.084831,-0.2462,0.45688,1,,,,,,,,,,,,,-0.506104612,-0.31308698,-0.38139574,0.784638844,,,,,,,,,
-0.87834,3.257,-3.6778,-3.2944,1,,,,,,,,,,,,,-0.461549362,0.22740437,-1.177585077,-1.000823575,,,,,,,,,
-6.651,6.7934,0.68604,-7.5887,1,,,,,,,,,,,,,-2.492200823,0.829955373,-0.165100267,-3.044742256,,,,,,,,,
-2.5463,3.1101,-0.83228,-3.0358,1,,,,,,,,,,,,,-1.048288475,0.202374752,-0.51737623,-0.877740099,,,,,,,,,
-1.4377,-1.432,2.1144,0.42067,1,,,,,,,,,,,,,-0.658315705,-0.571532868,0.166303452,0.767404302,,,,,,,,,
-2.4554,-9.0407,8.862,-0.86983,1,,,,,,,,,,,,,-1.016312537,-1.867944421,1.731860968,0.153176824,,,,,,,,,
-3.9411,-12.8792,13.0597,-3.3125,1,,,,,,,,,,,,,-1.538937961,-2.521968859,2.705798484,-1.009438467,,,,,,,,,
-2.1241,-6.8969,5.5992,-0.47156,1,,,,,,,,,,,,,-0.899770973,-1.502672155,0.97483609,0.342737752,,,,,,,,,
-0.74324,-0.32902,-0.42785,0.23317,1,,,,,,,,,,,,,-0.414025168,-0.383601157,-0.423541618,0.678161642,,,,,,,,,
-0.071503,3.7412,-4.5415,-4.2526,1,,,,,,,,,,,,,-0.177727911,0.309904991,-1.37797811,-1.456889262,,,,,,,,,
-4.2333,4.9166,-0.49212,-5.3207,1,,,,,,,,,,,,,-1.641725299,0.510176015,-0.438453347,-1.965263047,,,,,,,,,
-2.3675,-0.43663,1.692,-0.43018,1,,,,,,,,,,,,,-0.985391911,-0.401936332,0.068299496,0.362433012,,,,,,,,,
-2.5526,-7.3625,6.9255,-0.66811,1,,,,,,,,,,,,,-1.050504629,-1.582003607,1.28256016,0.249187647,,,,,,,,,
-3.0986,-10.4602,8.9717,-2.3427,1,,,,,,,,,,,,,-1.242571319,-2.109806526,1.757313226,-0.547851634,,,,,,,,,
-0.89809,-4.4862,2.2009,0.50731,1,,,,,,,,,,,,,-0.468496829,-1.091924021,0.186372918,0.80864155,,,,,,,,,
0.56232,1.0015,-2.2726,-0.0060486,1,,,,,,,,,,,,,0.045232319,-0.156899947,-0.851554871,0.564302954,,,,,,,,,
0.53936,3.8944,-4.8166,-4.3418,1,,,,,,,,,,,,,0.037155668,0.336008038,-1.441805971,-1.49934497,,,,,,,,,
-5.3012,7.3915,0.029699,-7.3987,1,,,,,,,,,,,,,-2.01738101,0.931862893,-0.317382498,-2.954309694,,,,,,,,,
-3.3553,0.35591,2.6473,-0.37846,1,,,,,,,,,,,,,-1.332870805,-0.266899071,0.28994528,0.387049707,,,,,,,,,
-2.7908,-5.7133,5.953,0.45946,1,,,,,,,,,,,,,-1.134296361,-1.301003971,1.056923684,0.785866823,,,,,,,,,
-1.9983,-6.6072,4.8254,-0.41984,1,,,,,,,,,,,,,-0.855518244,-1.453311499,0.795301381,0.367354447,,,,,,,,,
0.15423,0.11794,-1.6823,0.59524,1,,,,,,,,,,,,,-0.098321702,-0.307445689,-0.71459527,0.850492788,,,,,,,,,
1.208,4.0744,-4.7635,-2.6129,1,,,,,,,,,,,,,0.272363491,0.366677413,-1.429485871,-0.676456256,,,,,,,,,
0.2952,4.8856,-5.149,-6.2323,1,,,,,,,,,,,,,-0.048732616,0.504894067,-1.518928402,-2.399148958,,,,,,,,,
-6.4247,9.5311,0.022844,-6.8517,1,,,,,,,,,,,,,-2.41259516,1.29641954,-0.318972974,-2.693959109,,,,,,,,,
-3.9933,2.6218,0.62863,-1.1595,1,,,,,,,,,,,,,-1.55730038,0.119175551,-0.178420359,0.015305245,,,,,,,,,
-2.659,-1.6058,1.3647,0.16464,1,,,,,,,,,,,,,-1.08793301,-0.601145855,-0.007639649,0.645544045,,,,,,,,,
-1.4094,-2.1252,-0.10397,-0.19225,1,,,,,,,,,,,,,-0.6483606,-0.689644042,-0.348395971,0.475678377,,,,,,,,,
0.11032,1.9741,-3.3668,-0.65259,1,,,,,,,,,,,,,-0.113767945,0.008816914,-1.105427809,0.256574559,,,,,,,,,
0.52374,3.644,-4.0746,-1.9909,1,,,,,,,,,,,,,0.031661013,0.293343528,-1.2696494,-0.380408607,,,,,,,,,
-0.76794,3.4598,-3.4405,-3.4276,1,,,,,,,,,,,,,-0.422713899,0.261958534,-1.122527457,-1.064221561,,,,,,,,,
-3.9698,3.6812,-0.60008,-4.0133,1,,,,,,,,,,,,,-1.549033774,0.299681866,-0.463501896,-1.342991831,,,,,,,,,
-7.0364,9.2931,0.16594,-4.5396,1,,,,,,,,,,,,,-2.627773171,1.25586781,-0.285772278,-1.593490027,,,,,,,,,
-4.9447,3.3005,1.063,-1.444,1,,,,,,,,,,,,,-1.891974829,0.234816136,-0.07763916,-0.120105617,,,,,,,,,
-3.5933,0.22968,0.7126,-0.3332,1,,,,,,,,,,,,,-1.416592183,-0.288406822,-0.158937897,0.408591695,,,,,,,,,
-2.1674,0.12415,-1.0465,-0.86208,1,,,,,,,,,,,,,-0.915002635,-0.306387596,-0.567078899,0.156865521,,,,,,,,,
-0.9607,2.6963,-3.1226,-1.3121,1,,,,,,,,,,,,,-0.49052118,0.131869265,-1.048769271,-0.057326381,,,,,,,,,
-1.0802,2.1996,-2.5862,-1.2759,1,,,,,,,,,,,,,-0.532557754,0.047238826,-0.924315384,-0.040096598,,,,,,,,,
-2.3277,1.4381,-0.82114,-1.2862,1,,,,,,,,,,,,,-0.971391445,-0.082509672,-0.514791561,-0.044998995,,,,,,,,,
-3.7244,1.9037,-0.035421,-2.5095,1,,,,,,,,,,,,,-1.462709295,-0.00317822,-0.332491441,-0.627241904,,,,,,,,,
-2.5724,-0.95602,2.7073,-0.16639,1,,,,,,,,,,,,,-1.057469685,-0.490432816,0.303866297,0.487986725,,,,,,,,,
-3.9297,-6.0816,10.0958,-1.0147,1,,,,,,,,,,,,,-1.534927777,-1.363756922,2.01812347,0.084224376,,,,,,,,,
-5.2943,-5.1463,10.3332,-1.1181,1,,,,,,,,,,,,,-2.014953793,-1.204395438,2.073204292,0.035010024,,,,,,,,,
-3.8953,4.0392,-0.3019,-2.1836,1,,,,,,,,,,,,,-1.522826872,0.360679847,-0.394319084,-0.472126262,,,,,,,,,
-1.2244,1.7485,-1.4801,-1.4181,1,,,,,,,,,,,,,-0.583283059,-0.029622037,-0.667681445,-0.107778231,,,,,,,,,
-2.6406,-4.4159,5.983,-0.13924,1,,,,,,,,,,,,,-1.081460433,-1.079945926,1.063884193,0.500909062,,,,,,,,,
-4.6338,-12.7509,16.7166,-3.2168,1,,,,,,,,,,,,,-1.782609382,-2.50010841,3.554261238,-0.963889013,,,,,,,,,
-4.2887,-7.8633,11.8387,-1.8978,1,,,,,,,,,,,,,-1.661213384,-1.667332626,2.422505798,-0.336096651,,,,,,,,,
-3.3458,-0.50491,2.6328,0.53705,1,,,,,,,,,,,,,-1.329528985,-0.413570249,0.286581035,0.822796626,,,,,,,,,
-1.1188,3.3357,-1.3455,-1.9573,1,,,,,,,,,,,,,-0.546136095,0.240813703,-0.636451964,-0.364416322,,,,,,,,,
0.55939,-0.3104,0.18307,0.44653,1,,,,,,,,,,,,,0.044201631,-0.38042858,-0.281797828,0.77971265,,,,,,,,,
-1.5078,-7.3191,7.8981,1.2289,1,,,,,,,,,,,,,-0.682974817,-1.57460888,1.508219838,1.15209014,,,,,,,,,
-3.506,-12.5667,15.1606,-0.75216,1,,,,,,,,,,,,,-1.385882619,-2.468723415,3.193242876,0.209183138,,,,,,,,,
-2.9498,-8.273,10.2646,1.1629,1,,,,,,,,,,,,,-1.19022787,-1.737139533,2.05728793,1.120676724,,,,,,,,,
-1.6029,-0.38903,1.62,1.9103,1,,,,,,,,,,,,,-0.716428191,-0.393825986,0.051594276,1.476409864,,,,,,,,,
-1.2667,2.8183,-2.426,-1.8862,1,,,,,,,,,,,,,-0.598162951,0.152656286,-0.88714627,-0.330575506,,,,,,,,,
-0.49281,3.0605,-1.8356,-2.834,1,,,,,,,,,,,,,-0.325931283,0.193923635,-0.750163467,-0.7816912,,,,,,,,,
0.66365,-0.045533,-0.18794,0.23447,1,,,,,,,,,,,,,0.080877223,-0.335299105,-0.367878433,0.678780392,,,,,,,,,
-0.72068,-6.7583,5.8408,0.62369,1,,,,,,,,,,,,,-0.406089226,-1.479056736,1.030891384,0.864033874,,,,,,,,,
-1.9966,-9.5001,9.682,-0.12889,1,,,,,,,,,,,,,-0.854920235,-1.946219483,1.92211486,0.505835257,,,,,,,,,
-0.97325,-6.4168,5.6026,1.0323,1,,,,,,,,,,,,,-0.494935899,-1.420870115,0.975624948,1.058516237,,,,,,,,,
-0.025314,-0.17383,-0.11339,1.2198,1,,,,,,,,,,,,,-0.161479984,-0.357159043,-0.35058157,1.147758896,,,,,,,,,
0.062525,2.9301,-3.5467,-2.6737,1,,,,,,,,,,,,,-0.130580816,0.171705376,-1.147167656,-0.705394675,,,,,,,,,
-5.525,6.3258,0.89768,-6.6241,1,,,,,,,,,,,,,-2.096107246,0.75028315,-0.115996201,-2.58563042,,,,,,,,,
-1.2943,2.6735,-0.84085,-2.0323,1,,,,,,,,,,,,,-0.607871816,0.127984477,-0.519364615,-0.400113386,,,,,,,,,
-0.24037,-1.7837,2.135,1.2418,1,,,,,,,,,,,,,-0.237130339,-0.631457421,0.171083001,1.158230035,,,,,,,,,
-1.3968,-9.6698,9.4652,-0.34872,1,,,,,,,,,,,,,-0.643928292,-1.975133889,1.871813587,0.401204783,,,,,,,,,
-2.9672,-13.2869,13.4727,-2.6271,1,,,,,,,,,,,,,-1.196348676,-2.591434995,2.801621481,-0.6832149,,,,,,,,,
-1.1005,-7.2508,6.0139,0.36895,1,,,,,,,,,,,,,-0.539698695,-1.562971556,1.071053516,0.742787607,,,,,,,,,
0.22432,-0.52147,-0.40386,1.2017,1,,,,,,,,,,,,,-0.073666108,-0.416391831,-0.417975531,1.139144005,,,,,,,,,
0.90407,3.3708,-4.4987,-3.6965,1,,,,,,,,,,,,,0.165449885,0.246794231,-1.368047785,-1.192207433,,,,,,,,,
-2.8619,4.5193,-0.58123,-4.2629,1,,,,,,,,,,,,,-1.159307243,0.442481887,-0.459128376,-1.461791659,,,,,,,,,
-1.0833,-0.31247,1.2815,0.41291,1,,,,,,,,,,,,,-0.533648242,-0.380781278,-0.026943459,0.763710846,,,,,,,,,
-1.5681,-7.2446,6.5537,-0.1276,1,,,,,,,,,,,,,-0.704186578,-1.561915166,1.196296261,0.506449246,,,,,,,,,
-2.0545,-10.8679,9.4926,-1.4116,1,,,,,,,,,,,,,-0.875287746,-2.179272662,1.878170851,-0.104684486,,,,,,,,,
0.2346,-4.5152,2.1195,1.4448,1,,,,,,,,,,,,,-0.070049908,-1.096865198,0.167486739,1.254850088,,,,,,,,,
1.581,0.86909,-2.3138,0.82412,1,,,,,,,,,,,,,0.403573886,-0.17946068,-0.861113969,0.959430707,,,,,,,,,
1.5514,3.8013,-4.9143,-3.7483,1,,,,,,,,,,,,,0.393161479,0.320145155,-1.464474026,-1.216862205,,,,,,,,,
-4.1479,7.1225,-0.083404,-6.4172,1,,,,,,,,,,,,,-1.611684099,0.886029215,-0.34362431,-2.48715412,,,,,,,,,
-2.2625,-0.099335,2.8127,0.48662,1,,,,,,,,,,,,,-0.948456009,-0.344466181,0.328320882,0.79879392,,,,,,,,,
-1.7479,-5.823,5.8699,1.212,1,,,,,,,,,,,,,-0.767434913,-1.319695252,1.037643077,1.144046402,,,,,,,,,
-0.95923,-6.7128,4.9857,0.32886,1,,,,,,,,,,,,,-0.490004077,-1.471304199,0.832493697,0.723706336,,,,,,,,,
1.3451,0.23589,-1.8785,1.3258,1,,,,,,,,,,,,,0.320591226,-0.287348729,-0.760116994,1.198210747,,,,,,,,,
2.2279,4.0951,-4.8037,-2.1112,1,,,,,,,,,,,,,0.631134218,0.370204392,-1.438812952,-0.437666697,,,,,,,,,
1.2572,4.8731,-5.2861,-5.8741,1,,,,,,,,,,,,,0.2896706,0.502764249,-1.550737925,-2.228659782,,,,,,,,,
-5.3857,9.1214,-0.41929,-5.9181,1,,,,,,,,,,,,,-2.047105617,1.226612633,-0.421555553,-2.249602059,,,,,,,,,
-2.9786,2.3445,0.52667,-0.40173,1,,,,,,,,,,,,,-1.20035886,0.071927674,-0.202076807,0.375974098,,,,,,,,,
-1.5851,-2.1562,1.7082,0.9017,1,,,,,,,,,,,,,-0.710166676,-0.69492599,0.07205817,0.99635575,,,,,,,,,
-0.21888,-2.2038,-0.0954,0.56421,1,,,,,,,,,,,,,-0.229570792,-0.703036336,-0.346407586,0.835723722,,,,,,,,,
1.3183,1.9017,-3.3111,0.065071,1,,,,,,,,,,,,,0.311163777,-0.003518991,-1.092504465,0.598153099,,,,,,,,,
1.4896,3.4288,-4.0309,-1.4259,1,,,,,,,,,,,,,0.371422062,0.256676586,-1.25951026,-0.111490726,,,,,,,,,
0.11592,3.2219,-3.4302,-2.8457,1,,,,,,,,,,,,,-0.11179803,0.221423842,-1.120137683,-0.787259942,,,,,,,,,
-3.3924,3.3564,-0.72004,-3.5233,1,,,,,,,,,,,,,-1.34592149,0.244340681,-0.491334648,-1.109771014,,,,,,,,,
-6.1632,8.7096,-0.21621,-3.6345,1,,,,,,,,,,,,,-2.320607176,1.156447917,-0.374437552,-1.162697861,,,,,,,,,
-4.0786,2.9239,0.87026,-0.65389,1,,,,,,,,,,,,,-1.587306404,0.170648987,-0.122358106,0.25595581,,,,,,,,,
-2.5899,-0.3911,0.93452,0.42972,1,,,,,,,,,,,,,-1.063625669,-0.394178684,-0.107448697,0.771711748,,,,,,,,,
-1.0116,-0.19038,-0.90597,0.003003,1,,,,,,,,,,,,,-0.508426298,-0.359978922,-0.534473558,0.568611161,,,,,,,,,
0.066129,2.4914,-2.9401,-0.62156,1,,,,,,,,,,,,,-0.129313035,0.096957292,-1.00642618,0.271343625,,,,,,,,,
-0.24745,1.9368,-2.4697,-0.80518,1,,,,,,,,,,,,,-0.239620875,0.002461538,-0.89728541,0.183947693,,,,,,,,,
-1.5732,1.0636,-0.71232,-0.8388,1,,,,,,,,,,,,,-0.705980607,-0.146319012,-0.489543477,0.167945889,,,,,,,,,
-2.1668,1.5933,0.045122,-1.678,1,,,,,,,,,,,,,-0.914791573,-0.056065854,-0.313804101,-0.231480456,,,,,,,,,
-1.1667,-1.4237,2.9241,0.66119,1,,,,,,,,,,,,,-0.562985901,-0.570118669,0.35416757,0.881882406,,,,,,,,,
-2.8391,-6.63,10.4849,-0.42113,1,,,,,,,,,,,,,-1.151286876,-1.457196287,2.108401262,0.366740458,,,,,,,,,
-4.5046,-5.8126,10.8867,-0.52846,1,,,,,,,,,,,,,-1.737160634,-1.317923243,2.20162567,0.31565558,,,,,,,,,
-2.41,3.7433,-0.40215,-1.2953,1,,,,,,,,,,,,,-1.000342157,0.310262801,-0.417578782,-0.049330239,,,,,,,,,
0.40614,1.3492,-1.4501,-0.55949,1,,,,,,,,,,,,,-0.009707197,-0.097656936,-0.660720936,0.300886515,,,,,,,,,
-1.3887,-4.8773,6.4774,0.34179,1,,,,,,,,,,,,,-0.641078951,-1.158561759,1.178593369,0.72986051,,,,,,,,,
-3.7503,-13.4586,17.5932,-2.7771,1,,,,,,,,,,,,,-1.47182015,-2.620690172,3.757647289,-0.754609027,,,,,,,,,
-3.5637,-8.3827,12.393,-1.2823,1,,,,,,,,,,,,,-1.406179776,-1.755830814,2.551112789,-0.043142748,,,,,,,,,
-2.5419,-0.65804,2.6842,1.1952,1,,,,,,,,,,,,,-1.046740685,-0.439661368,0.298506705,1.13605026,,,,,,,,,
